ticker,sector,market_cap,dcf_applicable,fair_value_equity,fv_per_share,price_to_fv,stars,moat,moat_trend,uncertainty,implied_g,base_g,roic_median,wacc,engine_tier,engine_composite,rec_mean
VNCE,Consumer Discretionary,56399620.0,True,176693198.74158156,13.513006807282924,0.3191951948444033,5,None,Positive,Very High,-0.1,0.03,-0.13347758989535466,0.09292685945805007,INSUFFICIENT_LIQUIDITY,71.4,1.0
ELV,Health Care,90237485056.0,True,283761360771.27216,1263.4076614927521,0.3180048362142461,5,Narrow,Stable,Low,-0.07846874595274128,0.08805729548527896,0.10779448655359063,0.059352538286885255,WATCH,71.3,1.77273
MUSA,Consumer Discretionary,10094413824.0,True,8888436554.545382,455.21031212462265,1.135679347211845,2,Wide,Negative,Medium,0.045765459459635546,0.03,0.199405291537937,0.06939106031913189,WATCH,71.3,2.5
PLXS,Information Technology,7304770560.0,True,3499150161.585481,126.70734942009999,2.0875841912112096,1,Narrow,Negative,Low,0.1494953829771476,0.03,0.12675917006606516,0.06460105625402698,WATCH,71.2,2.2
TDC,Information Technology,3171170048.0,True,5485427477.961033,56.78496353996928,0.578108098364422,5,Wide,Positive,Low,-0.035177346946655,0.03,0.2550882082519251,0.06180991200109727,WATCH,71.2,3.0
ZIM,Unknown,3041912064.0,True,29147121754.750008,241.8530076113472,0.10436406344322043,5,Narrow,Negative,High,-0.1,0.03,0.7511363182288698,0.08866087520919586,WATCH,71.2,3.0
CBL,Financials,1498654592.0,False,2222995321.274601,72.07922315341918,0.6741600297839201,5,None,Positive,High,-0.01648298932132898,0.03,0.03344049447872246,0.0624617235911701,WATCH,71.1,
DBD,Information Technology,2809747712.0,True,1603478013.5497065,43.10424767606738,1.7522832793821155,1,None,Positive,Medium,0.10409737007242204,0.03,0.008269047438024334,0.06710039536469142,WATCH,71.1,
MD,Health Care,1856776448.0,True,9059308737.086548,106.24511818134057,0.20495785074625184,5,None,Negative,Medium,-0.1,0.03,0.06238519469285619,0.06732064587885919,WATCH,71.0,
TTE,Unknown,197041930240.0,True,223007941440.36652,100.71032106223616,0.8835646343683686,4,Narrow,Stable,Medium,-0.007501190242458156,0.03,0.0821138791639292,0.06750247395941618,WATCH,70.9,
PLGO,Unknown,1864684288.0,True,4981877991.405383,46.67256022636562,0.37429344741418974,5,None,Stable,Medium,-0.1,0.03,0.1323775755572445,0.06517573973973292,WATCH,70.8,2.88889
CUBI,Financials,2498659328.0,False,14208156957.81965,424.90672843555336,0.1758609040861439,5,Narrow,Negative,Medium,-0.1,0.07980848682501099,0.044231545152020296,0.06220146480204705,WATCH,70.7,
RBB,Financials,406461312.0,False,2265166440.5579433,129.4356415312136,0.17943993197245262,5,Narrow,Positive,Medium,-0.1,0.05828959187143638,0.18538474373592145,0.06254029506261724,INSUFFICIENT_LIQUIDITY,70.7,
BELFA,Information Technology,2952176896.0,True,961266012.9408355,454.49929689874017,3.0711341670848213,1,Narrow,Positive,Medium,0.18798450271138417,0.04449775774072702,0.08766807270493479,0.07302166215591403,WATCH,70.7,
PAHC,Health Care,1315513728.0,True,2703864067.3195267,66.46993626332481,0.4865310145950249,5,Narrow,Negative,Medium,0.05885640903618439,0.1305854880051599,0.10347015810489174,0.06385334483898075,WATCH,70.7,
KYNB,Health Care,27162832.0,True,108708570.71812066,26.888095651278917,0.24986835739412605,5,None,Stable,Very High,-0.1,0.03,-1.46416944420468,0.11,INSUFFICIENT_LIQUIDITY,70.7,
OBT,Financials,467667712.0,False,2131888143.2534637,170.4285474203913,0.21936784698576853,5,Narrow,Stable,Medium,-0.1,0.15851424223040853,,0.07282922949530009,INSUFFICIENT_LIQUIDITY,70.7,
WLYB,Communication Services,2282076928.0,True,4590076294.516401,83.71468711501736,0.49717625189069625,5,Narrow,Negative,Medium,-0.05561733387770336,0.03,0.09206640033008315,0.06681500028579478,WATCH,70.6,
NSYS,Information Technology,44237472.0,True,14452893.871709581,5.205098848880527,3.0608037665447347,1,None,Negative,Medium,0.1803670208337672,0.03,0.013498272145839863,0.07021946518619085,INSUFFICIENT_LIQUIDITY,70.6,
CYD,Industrials,2129539968.0,True,5110462318.031298,136.21244356374194,0.4167020194017128,5,Narrow,Negative,Low,-0.1,0.08742693088669512,0.11073919779450728,0.06242708306948218,WATCH,70.6,
JVA,Consumer Staples,24461350.0,True,37197481.864631,6.51604393032879,0.6576076866982474,5,None,Positive,Medium,0.08036000320721284,0.140066956499995,0.03207951872180713,0.0687440493455714,INSUFFICIENT_LIQUIDITY,70.6,
FCFS,Consumer Discretionary,9882543104.0,True,6531290552.854357,146.6848707014858,1.5131072525446065,1,None,Negative,Medium,0.1958782393181927,0.13956694516660678,0.06668006651269984,0.06923734805709379,WATCH,70.6,1.66667
CGEN,Health Care,198627728.0,True,1399466786.2197857,14.917289858601796,0.14193100540565856,5,Narrow,Stable,Very High,-0.1,0.28,-5.894524187429011,0.11,INSUFFICIENT_LIQUIDITY,70.5,1.0
MKSI,Health Care,20374685696.0,True,10855654707.51721,160.34940483777268,1.876873044045068,1,Narrow,Negative,Medium,0.13575721547009656,0.061359550643621794,0.08587013807286195,0.06960680155013649,WATCH,70.5,1.75
SSSSL,Unknown,,True,1792761514.8339603,62.27223201954769,,,None,Negative,High,,0.13731930275999804,0.03773090828453237,0.04345,INSUFFICIENT_LIQUIDITY,70.5,
PLUS,Industrials,2152798464.0,True,3242165485.2030487,122.94435118892149,0.6640001794557305,5,Narrow,Negative,Low,-0.021879429071162693,0.0692765766337787,0.16262233564447376,0.065,WATCH,70.5,1.0
NATL,Information Technology,3258177536.0,True,5480530096.69562,72.49378434782565,0.5945004367304644,5,Narrow,Stable,Medium,-0.033223055839473103,0.03,0.1035167638483965,0.06053651392776984,WATCH,70.4,
CMRE,Industrials,1930606336.0,True,4080244552.4424915,33.94578609200615,0.47315946659234237,5,Narrow,Positive,High,-0.0783318585742156,0.03,0.074316778723928,0.06953363861862141,WATCH,70.4,1.0
ADEA,Communication Services,3196312832.0,True,2328438901.9767,20.651892307349197,1.3727278088707973,1,Narrow,Stable,Medium,0.10060658118105048,0.04623953194952782,0.13402273835366316,0.07134769701239752,WATCH,70.4,
PLOW,Industrials,1028145984.0,True,1157510320.7034566,49.003637739528564,0.8882391505374763,4,Narrow,Negative,Medium,0.03580352651478613,0.05932070267103588,0.1109742811564845,0.07103981379697703,WATCH,70.4,
KMT,Industrials,2486735872.0,True,1576548088.3985243,20.239660158658232,1.577329540595273,1,None,Positive,Medium,0.10450726299187918,0.03,0.06843634025193991,0.06888572526556899,WATCH,70.3,3.625
BVS,Health Care,612442368.0,True,2211683725.4764714,32.09297098220162,0.2769122731904442,5,None,Positive,High,-0.1,0.06412439431369617,0.014230630367015992,0.07490344310418652,INSUFFICIENT_LIQUIDITY,70.3,
AMKR,Information Technology,16099318784.0,True,9155404308.984478,36.84949450998768,1.758449789945513,1,Narrow,Negative,Low,0.12383791568481939,0.03,0.10375331939162116,0.06322480342582205,WATCH,70.3,
BWA,Industrials,14897498112.0,True,18412896957.681564,85.08732420370409,0.8090795351887854,5,Narrow,Negative,Low,-0.005585370568682413,0.03132234188520781,0.08902742863390484,0.06052983489268366,WATCH,70.3,2.13333
WTM,Financials,5114670080.0,False,90923432498.265,35877.13865693288,0.056252496627836816,5,Narrow,Positive,High,-0.1,0.28,0.03230716252585619,0.0834535433792056,WATCH,70.2,
BUSE,Financials,2332637952.0,False,32957463282.880463,387.1262723248797,0.07077722978793921,5,Narrow,Stable,Medium,-0.1,0.2750584538300277,,0.07150567801526647,WATCH,70.2,2.28571
BELFB,Information Technology,3734313984.0,True,952723956.0954299,450.46049933590064,3.9196180174837036,1,Narrow,Positive,Medium,0.21913775559503723,0.04449775774072702,0.08766807270493479,0.07341520351029912,WATCH,70.1,1.16667
COHN,Financials,28797214.0,False,30721068380.883835,5133.911276144325,0.0009373767097865335,5,Narrow,Negative,High,-0.1,0.28,0.004746630482319731,0.046351014949441556,INSUFFICIENT_LIQUIDITY,70.1,
JOE,Real Estate,3724170240.0,False,2579174548.300918,44.49926494571903,1.443938814630972,1,None,Stable,Medium,0.22179414387586394,0.16578277502612382,0.0478658555385172,0.07050791563560826,WATCH,70.1,
JAZZ,Health Care,14968555520.0,True,19665454034.08055,322.4849384903585,0.7611599251183955,5,Narrow,Positive,Medium,0.02445863709343754,0.07221815067471282,0.09553485529701852,0.06668320132773788,WATCH,70.1,1.63158
KFY,Information Technology,3752474112.0,True,16446858937.721996,311.4581475158504,0.22815749354993517,5,Wide,Positive,Medium,-0.1,0.058655075462291026,0.14208985607457922,0.07197640108299172,WATCH,70.1,1.4
OBE,Unknown,738551104.0,True,1173499065.430589,16.34399812577422,0.6293580674723463,4,None,Negative,Very High,-0.0578815785735986,0.03,-0.07332144579246257,0.0999695699671874,INSUFFICIENT_LIQUIDITY,70.1,3.33333
UFCS,Financials,1160428416.0,False,1156834257.859439,43.897775470189536,1.0031068911697096,3,None,Positive,High,0.09125562212984784,0.09070977227460202,0.020389055239304614,0.0847914725283305,WATCH,70.0,
BLBD,Consumer Discretionary,2205134336.0,True,8072845325.281284,245.49883793412843,0.2731545381024832,5,Wide,Positive,Medium,0.021689043160995028,0.18493909990758936,0.6605613422823061,0.07375853891342422,WATCH,70.0,1.57143
DWSN,Energy,123590304.0,True,5402354.182392683,0.17417514301261983,22.877119830981222,1,None,Positive,Very High,0.4,0.14718578903587132,-0.28818680775491035,0.10172240599371274,INSUFFICIENT_LIQUIDITY,70.0,
PANL,Industrials,471641600.0,True,508134961.2987529,7.8532872771567135,0.9281817546947001,3,None,Negative,Medium,-0.009404530178566517,0.03120848745091394,0.059223882433063896,0.06108384152086049,INSUFFICIENT_LIQUIDITY,70.0,
DVA,Health Care,12333790208.0,True,27038637897.754074,356.31070564346146,0.45615427280915244,5,Narrow,Positive,Medium,-0.04104756246980319,0.04861859741241133,0.13760760515178028,0.06066287384228217,WATCH,70.0,
AROC,Utilities,5993946624.0,True,21804729148.89478,124.77456266212756,0.2748920467239015,5,Narrow,Positive,High,0.06281476063742394,0.19563874433007564,0.04234499415882391,0.05881847287107736,WATCH,69.9,1.375
ONDS,Information Technology,5316354560.0,True,662808191.3789694,2.9887323808962,8.020954823957966,1,None,Negative,Very High,0.4,0.25,-0.6580857485034786,0.10988767832430295,WATCH,69.8,1.25
NMRK,Real Estate,3640947712.0,False,19251156579.128986,75.95642761542311,0.1891287776417189,5,None,Negative,Medium,-0.1,0.08096812771676536,0.058234439709037016,0.06551896666607028,WATCH,69.8,
LEVI,Consumer Discretionary,8664953856.0,True,15656841345.61201,39.16665498170531,0.5534292431486152,5,Narrow,Negative,Medium,-0.055587473181567607,0.03,0.21730352267166492,0.07162136848956407,WATCH,69.8,1.6
STLD,Materials,38721130496.0,True,31907140123.04593,215.0018875707254,1.2135569138028905,1,Narrow,Negative,Medium,0.06509612639746243,0.03,0.17645462191106132,0.07190530875872311,WATCH,69.8,2.0
IHS,Unknown,2794369536.0,True,8452728840.709675,25.2285621697011,0.3305878596911657,5,Narrow,Positive,High,-0.08214208778512405,0.03,0.19406718706559173,0.0649349624105931,WATCH,69.8,
GCO,Consumer Discretionary,421143424.0,True,3476780395.256332,327.25719081855533,0.12113029185697259,5,None,Negative,Medium,-0.1,0.03,0.06339820376568771,0.07474887675191452,INSUFFICIENT_LIQUIDITY,69.8,2.5
AER,Information Technology,21593399296.0,True,50611120218.72327,287.3743634088881,0.4266532572818188,5,Narrow,Positive,High,0.049239567073587426,0.09668290082724078,0.04904176291339963,0.05887652668226982,WATCH,69.7,1.5
AENT,Industrials,283928704.0,True,348929950.4503343,6.839544771422478,0.8137126194915549,4,Narrow,Negative,Medium,-0.012683481525860574,0.03,0.10452052242220763,0.06874046365269984,INSUFFICIENT_LIQUIDITY,69.7,1.33333
AGCO,Industrials,8429076992.0,True,11915642541.193727,159.94151062005002,0.7073959262255246,5,Narrow,Negative,Low,-0.0298212519158172,0.03,0.09256453788169142,0.060161008718064436,WATCH,69.7,2.66667
AVAH,Health Care,1454604672.0,True,1974079007.5329165,9.18265973668552,0.736852307556766,4,None,Positive,Very High,0.08322496658363676,0.11158295881136282,0.006155465172231765,0.07553312087248727,WATCH,69.7,1.72727
RBKB,Financials,181827200.0,False,682748731.6039095,62.309214498503614,0.2663164229874914,5,Narrow,Stable,Medium,-0.1,0.08955710779213169,0.14198239799011364,0.07049241521444814,INSUFFICIENT_LIQUIDITY,69.7,
KEYS,Information Technology,56366415872.0,True,15186542783.471672,87.78348429752411,3.7116028760243305,1,Wide,Negative,Medium,0.1924729402664614,0.03,0.19130866199853142,0.07364266323392793,WATCH,69.6,
RILYN,Financials,,False,11016457349.39255,360.5421151866088,,,Narrow,Negative,High,,0.03,0.1447723135720684,0.04345,INSUFFICIENT_LIQUIDITY,69.6,
PBYI,Health Care,357823200.0,True,848734701.8377869,16.75576885782086,0.4215960526006493,5,Narrow,Positive,High,-0.1,0.03,0.14568632711770932,0.08724344386771841,INSUFFICIENT_LIQUIDITY,69.6,
DIOD,Information Technology,4643174912.0,True,2835848489.371997,61.09898930003872,1.6373141687228285,1,Narrow,Negative,Medium,0.12152028369451792,0.03,0.10321957407182736,0.07462448348503695,WATCH,69.5,
PRVA,Health Care,2725647616.0,True,43610452686.80972,338.3544741790945,0.06249986982649209,5,Wide,Positive,Medium,-0.1,0.1831340287126536,3.9211882588844653,0.075,WATCH,69.5,1.42857
OGN,Health Care,3508347392.0,True,18792130989.922806,72.06566470035283,0.18669236575039494,5,Narrow,Negative,Medium,-0.08726929784297255,0.03,0.1583496600207445,0.052558393353737326,WATCH,69.5,
COLL,Health Care,1082639616.0,True,12084282835.963375,304.377015760093,0.08959072132754252,5,Narrow,Positive,High,-0.051795728622005266,0.2468948360747113,0.1490888683293156,0.07008732381599678,WATCH,69.5,
NHC,Health Care,3001001728.0,True,14911238822.605103,953.01781302469,0.2012577065998399,5,Narrow,Stable,Low,-0.1,0.11537255967620066,0.07476187866012626,0.06471654077271213,WATCH,69.4,
APYX,Health Care,187176560.0,True,95217606.82823199,2.31701196807962,1.9657767742226242,1,None,Negative,Very High,0.16099683173114754,0.03,-0.8804755123024098,0.09954601389831584,INSUFFICIENT_LIQUIDITY,69.4,
NPKI,Information Technology,1205903744.0,True,288679451.8260399,3.367741712176296,4.177310634241765,1,None,Positive,High,0.2801138769610586,0.03,0.024036764589213597,0.08935807320097773,WATCH,69.4,
RILYG,Financials,,False,11016457349.39255,360.5421151866088,,,Narrow,Negative,High,,0.03,0.1447723135720684,0.04345,INSUFFICIENT_LIQUIDITY,69.4,
SPNT,Financials,2553015040.0,False,8578755478.80122,70.5211096996723,0.297597366693654,5,None,Positive,High,-0.1,0.09346887596368862,0.0882870160261519,0.08011161732517134,WATCH,69.4,2.0
VSXY,Consumer Discretionary,5925154304.0,True,8604003725.49355,103.66269548787409,0.6886508296647811,5,Narrow,Negative,Low,-0.02530032879346701,0.03,0.18013547352428114,0.06195495940028184,WATCH,69.4,2.11111
KOP,Materials,784850816.0,True,1582557684.8165088,77.55734794494039,0.4959382040415167,5,Narrow,Positive,Medium,-0.042678027479881975,0.03,0.08572545235561903,0.05798128217321895,INSUFFICIENT_LIQUIDITY,69.3,
MGA,Unknown,17991319552.0,True,32018128126.17984,113.33850664134457,0.5619104115361846,5,Narrow,Stable,Low,-0.05664385258789889,0.03,0.10675593321976717,0.06052736771521789,WATCH,69.3,2.4
ATLC,Financials,1271423488.0,False,21346954599.19472,1113.2701225134144,0.05955994716211006,5,Narrow,Negative,Very High,0.0714337135745563,0.22505871776587905,0.05048916660107552,0.05431352383618626,WATCH,69.3,
BOTJ,Financials,104269632.0,False,857571366.3397136,188.75359181723076,0.12158711926803677,5,Narrow,Stable,Low,-0.1,0.10680498014986767,,0.06332350647454038,INSUFFICIENT_LIQUIDITY,69.3,
FTDR,Information Technology,4469750272.0,True,10151179311.492216,136.2574404227143,0.4403183250777342,5,Wide,Negative,Low,-0.013811413856019583,0.07521745530878995,0.46024110892358683,0.06052024300535978,WATCH,69.3,
SANM,Information Technology,13510917120.0,True,6043678547.661142,109.5305837047581,2.2355452914067744,1,Narrow,Stable,Low,0.1623395398647695,0.03,0.12281387734261502,0.06453116853735151,WATCH,69.1,
CCSI,Information Technology,616331328.0,True,2020384419.9904613,103.88028131959933,0.3050564644538834,5,Narrow,Negative,Medium,-0.08912956577045145,0.03,0.2351317901707632,0.06000337360082869,INSUFFICIENT_LIQUIDITY,69.1,
INFU,Health Care,186478944.0,True,294976868.44945014,13.981720261354965,0.6321815842043109,5,None,Positive,Medium,-0.023638056917502148,0.07991388419149814,0.03373588121704112,0.07199584230178535,INSUFFICIENT_LIQUIDITY,69.1,
MFC,Unknown,64602750976.0,True,451063886071.98096,264.0889262716516,0.14322306212227034,5,Narrow,Positive,High,-0.1,0.052549141692116046,0.3005158296973613,0.08628733788710917,WATCH,69.1,
GSK,Unknown,103309352960.0,True,197750121651.90906,48.032577520502564,0.522423713811165,5,Narrow,Positive,Medium,-0.035002600754753976,0.06927517472269669,0.13613671992149393,0.06770519164894434,WATCH,69.0,2.875
PUK,Unknown,31893561344.0,True,43456857244.000656,16.765762825617536,0.7339132041906459,4,Narrow,Positive,High,-0.028953990014113418,0.038443183505753785,0.40036603078744265,0.0833774632902468,WATCH,69.0,1.33333
RUN,Information Technology,3185825536.0,True,-12502869808.79206,-47.27608495941641,,,None,Negative,Extreme,0.4,0.15605185323081786,-0.05375576621385894,0.059710007251073574,WATCH,69.0,2.04545
UVE,Financials,1042201152.0,False,5718230041.888713,197.4799710556953,0.18225939571605,5,Wide,Positive,Medium,-0.1,0.0855228949809717,0.3402971796713057,0.0722256715969079,WATCH,69.0,
STRS,Real Estate,220402992.0,False,-63553270.38290834,-7.800818753272166,,,None,Stable,Very High,0.4,0.13516476483018203,-0.024975283970993384,0.08381718252019338,INSUFFICIENT_LIQUIDITY,68.9,
CVS,Health Care,122399703040.0,True,325408224417.5782,256.0253535936886,0.37614200826999167,5,Narrow,Negative,Low,-0.06107324798563313,0.07319271493416242,0.06964798297851843,0.05755770599527396,WATCH,68.9,1.5
HUM,Health Care,42031128576.0,True,148002412419.8977,1224.9218911484093,0.2839894829332475,5,Narrow,Negative,Low,-0.07243825775912163,0.11166500996510526,0.11295056514949003,0.060100159558858175,WATCH,68.9,2.57692
TS,Unknown,31016132608.0,True,23999244526.51557,22.72808543615676,1.2923795402697704,2,None,Positive,High,0.10771375065087818,0.05760718507289342,0.05902259859044082,0.08954564123746475,WATCH,68.8,2.16667
THC,Health Care,13959361536.0,True,142251163131.33688,1566.0735980462705,0.0981317918863811,5,Narrow,Positive,Medium,-0.1,0.03,0.07874349195141431,0.05963507239625396,WATCH,68.8,
COKE,Consumer Staples,11975582720.0,True,14330853821.078499,170.99829156369395,0.8356503296674302,4,Wide,Positive,Medium,0.03503829223138444,0.057499016863951355,0.19932468734983705,0.06904242992111541,WATCH,68.8,
