ticker,sector,market_cap,bucket,bankruptcy,distress_type,fraud,fraud_watchlist,recoverable,news_bk_event,news_fraud_event,bankruptcy_severity,fraud_severity,recovery_score,earnings_quality_flag,altman_z2,altman_zone,altman_z_orig,beneish_m,ohlson_p,accrual_ratio,montier_c,nd_ebitda,current_ratio,neg_equity,fcf_neg,cfo_neg,cash_runway_months,reasons,fraud_reasons,fin_sector_caveat,float_distortion,headline
SENS,Health Care,348193760.0,AVOID,1,cash_burn,0,0,0,0,0,97,100,5,1,-24.085748934089878,distress,-8.696827934490942,1.4565124013136628,0.8805013532103514,-0.08807844486495785,4,,4.814276326597668,0,1,1,19.08302186744237,operating_cash_flow_negative; ohlson_high_default_prob; altman_deep_distress; sustained_losses_2y,,0,0,"AVOID — bankruptcy / cash-burn — pre-profit, dependent on raising more capital"
SEPN,Health Care,1404102784.0,CLEAR,0,,0,0,0,0,0,18,100,1,1,3.6118050284729453,safe,3.8212483253732925,32.85486185539562,0.04411532952363083,-0.30219778654008916,2,,4.727473513476205,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
SER,Health Care,28195310.0,AVOID,1,insolvency,0,0,0,0,0,100,0,2,0,-50.635155272243836,distress,-21.31989454256498,,0.9999985372418234,-0.1842778793418647,1,,1.7064271681167555,1,1,1,2.0424394319131163,operating_cash_flow_negative; insolvent_from_accumulated_losses; cash_runway_under_18mo; ohlson_high_default_prob; altman_deep_distress; sustained_losses_2y,,0,0,AVOID — bankruptcy / insolvency — over-levered / loss-eroded operating business
SERA,Health Care,89673480.0,AVOID,1,cash_burn,0,0,0,0,0,97,0,4,0,-8.323779102928146,distress,-3.2387030012020332,-3.4198440437398414,0.724447883000568,-0.07226029752217664,2,,1.6855465520092607,0,1,1,18.358974358974358,operating_cash_flow_negative; ohlson_high_default_prob; altman_deep_distress; sustained_losses_2y,,0,0,"AVOID — bankruptcy / cash-burn — pre-profit, dependent on raising more capital"
SERV,Industrials,659449280.0,WATCH,0,,0,0,0,0,0,69,100,2,1,21.80544048122125,safe,22.208421883473186,4.144263150038533,0.9958307761288724,-0.08325580661946735,3,,18.12866596480674,0,1,1,34.90619508729951,,,0,0,Watch — stress signals but neither terminal nor clearly recovering
SES,Information Technology,435754336.0,WATCH,0,,0,0,0,0,0,36,100,0,1,2.0345130093576227,grey,2.529254317975442,5.720603320335494,0.3456497335160251,-0.0487292320614311,1,,8.953303527074018,0,1,1,41.046982625681096,,,0,0,Watch — stress signals but neither terminal nor clearly recovering
SEVN,Financials,192292608.0,DISTRESSED-RECOVERABLE,0,,0,0,1,0,0,10,0,4,0,-1.8536745450326724,distress,-0.1543342918025888,-2.4144841808635342,0.60240599476966,0.0005232336899074035,2,,0.26517327206586255,0,0,0,,,,1,0,Distressed but recoverable — solvent with a turnaround vector
SEZL,Industrials,3901070592.0,CLEAR,0,,0,0,0,0,0,0,0,5,0,7.8975880422293745,safe,13.500458719452016,-2.8142142889378836,0.022672237286047454,-0.2198021474346587,2,0.4262651211092088,3.8260700042332285,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
SF,Financials,10848573440.0,CLEAR,0,,0,0,0,0,0,0,0,5,0,2.592588936197142,grey,0.9400234943618041,,0.2766014347427449,-0.01067561001470536,0,-7.511742426888903,12.63870541745201,0,0,0,,,,1,0,Clear — no material distress or manipulation signal
SFBC,Financials,100698928.0,CLEAR,0,,0,0,0,0,0,0,0,5,0,1.2489673558287875,grey,0.40129597643339343,,0.7194104898078241,-2.876585837800831e-06,1,-15.141028597785978,14.9104,0,0,0,,,,1,0,Clear — no material distress or manipulation signal
SFBS,Financials,4271899904.0,CLEAR,0,,0,0,0,0,0,0,0,4,0,1.7822354602702433,grey,0.6356021632248592,,0.4260276835355069,-0.004481391955085849,0,-9.742057112793383,96.91510791366906,0,0,0,,,,1,0,Clear — no material distress or manipulation signal
SFD,Consumer Staples,10572734464.0,CLEAR,0,,0,0,0,0,0,0,15,5,0,4.936767291614858,safe,3.6238207082612885,-1.7830949154777482,0.02724893403580067,-0.005337695320907408,2,0.2951653944020356,2.9672601952900632,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
SFHG,Unknown,9338000.0,AVOID,1,cash_burn,0,0,0,0,0,100,0,1,0,-0.8371811171044024,distress,0.7615389168766943,,0.952862147147593,0.007419163540620283,1,,0.9765123929368038,0,1,1,17.75887473227398,operating_cash_flow_negative; cant_service_debt_ebitda_negative; cash_runway_under_18mo; ohlson_high_default_prob; altman_deep_distress; sustained_losses_2y,,0,0,"AVOID — bankruptcy / cash-burn — pre-profit, dependent on raising more capital"
SFIX,Consumer Discretionary,466907072.0,CLEAR,0,,0,0,0,0,0,46,0,4,0,-0.8524081760917318,distress,2.352201528870253,,0.2937773500243871,-0.11145794357747812,2,,1.8129148947518996,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
SFL,Unknown,1457600896.0,DISTRESSED-RECOVERABLE,0,,0,0,1,0,0,28,0,3,0,-0.1945385797719813,distress,0.4960109847282078,-3.4081894879909984,0.627313901131735,-0.07580101607144517,1,5.949133169145229,0.3649287298067786,0,0,0,,,,0,0,Distressed but recoverable — solvent with a turnaround vector
SFM,Consumer Discretionary,7793451520.0,CLEAR,0,,0,0,0,0,0,0,30,5,0,1.9872147723498983,grey,4.530317387942311,-1.874775165351374,0.18694456716808563,-0.0493189943569642,4,-0.20574726264397783,0.9300656979822072,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
SFNC,Financials,3130485504.0,CLEAR,0,,0,0,0,0,0,0,0,3,0,1.126055985554623,grey,0.273185741088548,,0.5167828724135703,-0.03294852749462308,1,,13.200593542495856,0,0,0,,,,1,0,Clear — no material distress or manipulation signal
SFST,Financials,557571072.0,CLEAR,0,,0,0,0,0,0,10,0,4,0,0.9643010774022385,distress,0.35728360304965534,,0.6121288306121638,-2.1434240398196367e-05,1,-3.849842191642469,,0,0,0,,,,1,0,Clear — no material distress or manipulation signal
SFWL,Unknown,70956104.0,CLEAR,0,,0,0,0,0,0,0,0,5,0,2.2768600800068675,grey,2.352549047906688,-2.4100469833344325,0.38802331064443424,-0.011839956657845036,1,2.3237930889347194,1.2502857343813192,0,1,0,,,,0,0,Clear — no material distress or manipulation signal
SG,Consumer Discretionary,881701248.0,WATCH,0,,0,0,0,0,0,64,15,2,0,-4.384964088915615,distress,-0.26530761642726075,-3.0031112953930057,0.5400952496393693,-0.14757347424890355,4,,1.1028349792033478,0,1,1,84.2882797731569,,,0,0,Watch — stress signals but neither terminal nor clearly recovering
SGA,Communication Services,57670284.0,CLEAR,0,,0,0,0,0,0,0,0,2,0,5.7422601335639705,safe,2.03396360598445,-2.9646371122227184,0.14400081408237916,-0.06317501365096549,1,-1.84474571605533,3.042950860254982,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
SGC,Consumer Discretionary,200428496.0,CLEAR,0,,0,0,0,0,0,0,0,5,0,4.764274094878745,safe,2.857806152785963,-2.5530511883717923,0.24107167380295136,-0.030368779107694588,1,2.7177206339341207,2.664854048746144,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
SGHC,Unknown,6574513664.0,CLEAR,0,,0,0,0,0,0,0,15,6,0,6.610416329337322,safe,11.951542604057437,-2.648745837308751,0.012888623063945908,-0.120575783234547,4,-1.0122448979591836,1.9267015706806283,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
SGHT,Health Care,242124240.0,WATCH,0,,0,0,0,0,0,64,0,2,0,-5.946013652328516,distress,-1.1750433629052957,-3.008586648432468,0.5589282574824445,-0.06765347351620639,3,,10.223451528067471,0,1,1,37.165083855324305,,,0,0,Watch — stress signals but neither terminal nor clearly recovering
SGI,Consumer Discretionary,14305266688.0,CLEAR,0,,0,0,0,0,0,0,0,4,0,,,,-2.4523941982547117,0.30043065880708014,-0.04718703607851613,2,4.556723740863122,0.8267952977255303,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
SGLY,Industrials,2765692.0,WATCH,0,,0,0,0,0,0,64,15,2,0,-13.718454401378427,distress,-6.933488056643403,-4.900166519068733,0.6727810037065687,-0.03365262292677308,1,,2.0642159359356884,0,0,1,64.77034718544559,,,0,0,Watch — stress signals but neither terminal nor clearly recovering
SGML,Unknown,1488218496.0,DISTRESSED-RECOVERABLE,0,,0,0,1,0,0,79,0,3,0,-7.004080346503154,distress,1.8852556368102849,-3.7615117399297553,0.9564704730712938,-0.16953738809984764,2,,0.1895336482583516,0,1,0,,,,0,0,Distressed but recoverable — solvent with a turnaround vector
SGRP,Industrials,20926062.0,AVOID,1,cash_burn,0,0,0,0,0,100,0,2,0,-4.7695001674172035,distress,1.3954045431803088,-2.8643123291459553,0.9979425996294199,-0.12305702059906458,2,,0.8333156611175909,0,1,1,2.122431274738383,operating_cash_flow_negative; cant_service_debt_ebitda_negative; cash_runway_under_18mo; ohlson_high_default_prob; altman_deep_distress; sustained_losses_2y,,0,0,"AVOID — bankruptcy / cash-burn — pre-profit, dependent on raising more capital"
SGRY,Health Care,1793105664.0,CLEAR,0,,0,0,0,0,0,0,0,2,0,1.1495195145643393,grey,0.7416232508051104,-2.5729100978809734,0.10257140596665804,-0.021911716022161565,1,5.281922196796339,1.869536961819659,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
SGU,Consumer Discretionary,416662592.0,CLEAR,0,,0,0,0,0,0,0,15,6,0,,,,-2.3922057376465546,0.44715338243956027,0.002711857905039154,5,1.0831328574931574,0.5935321117992859,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
SHAK,Consumer Discretionary,2239184640.0,CLEAR,0,,0,0,0,0,0,0,30,6,0,1.421136332598501,grey,2.0428038365348966,-2.3543134398694696,0.2850533899703276,-0.09609816374353637,4,-0.6366231647634584,1.7571064601213466,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
SHBI,Financials,702240000.0,CLEAR,0,,0,0,0,0,0,0,0,4,0,1.3791348934571062,grey,0.4173925772639494,,0.557382859277979,-0.0004619850737987127,0,-11.7712160701799,,0,0,0,,,,1,0,Clear — no material distress or manipulation signal
SHC,Health Care,4454308864.0,CLEAR,0,,0,0,0,0,0,0,0,7,0,1.1811682928650145,grey,1.633348905109917,-2.74978655373693,0.44331511520013256,-0.06606198927265386,3,3.7963187231824196,2.450377428040259,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
SHEN,Communication Services,891790656.0,DISTRESSED-RECOVERABLE,0,,0,0,1,0,0,0,0,3,0,2.0252324713645526,grey,1.2255454957665324,-2.833931254334289,0.2835286672905179,-0.07337152341733234,1,5.485928671188235,0.7050766848547412,0,1,0,,,,0,0,Distressed but recoverable — solvent with a turnaround vector
SHFS,Financials,2490000.0,WATCH,0,,0,0,0,0,0,28,0,2,0,-22.25948017127135,distress,-10.026302576823037,-2.7471045500194364,0.7380632338886619,0.08260898302732222,3,,1.8767846142390046,0,0,1,23.802112531819645,,,1,0,Watch — stress signals but neither terminal nor clearly recovering
SHIM,Industrials,157796720.0,AVOID,1,insolvency,0,0,0,0,0,100,0,3,1,-3.0857367781823397,distress,1.491751965059036,-3.5710933624342722,0.9623235243885682,0.17537177410980787,2,,0.8846346040098717,1,1,1,3.680130233129588,operating_cash_flow_negative; cant_service_debt_ebitda_negative; insolvent_from_accumulated_losses; cash_runway_under_18mo; ohlson_high_default_prob; altman_deep_distress; sustained_losses_2y,,0,0,AVOID — bankruptcy / insolvency — over-levered / loss-eroded operating business
SHIP,Unknown,334773664.0,CLEAR,0,,0,0,0,0,0,28,24.630568662774493,3,1,-0.5832253526563131,distress,0.32246940498920945,-1.3947772534890204,0.3218477629410541,-0.05443271273272523,2,3.1314365599192273,0.7583520701324067,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
SHLS,Information Technology,1813613440.0,CLEAR,0,,0,0,0,0,0,0,15,5,0,3.9143599874285515,safe,4.687483998238766,-1.864746045574106,0.07535839783006429,0.019452256418142792,4,1.8436796672459475,2.0254470912560967,0,1,0,,,,0,0,Clear — no material distress or manipulation signal
SHMD,Unknown,291894368.0,AVOID,1,insolvency,0,0,0,0,0,100,15,2,0,-14.9341307745232,distress,-3.438419264225716,-5.507568969350661,0.9999933000368201,-0.7660641596525543,4,,0.3655744403723615,1,1,0,,insolvent_from_accumulated_losses; ohlson_high_default_prob; altman_deep_distress; sustained_losses_2y,,0,0,AVOID — bankruptcy / insolvency — over-levered / loss-eroded operating business
SHO,Consumer Discretionary,2138623616.0,CLEAR,0,,0,0,0,0,0,0,0,4,0,1.4740785716866909,grey,1.3086915933616639,-2.5874629750160123,0.07044233347087764,-0.051238957149404366,0,3.847786170941472,1.528324899164429,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
SHOO,Materials,3217951744.0,CLEAR,0,,0,0,0,0,0,0,0,3,0,5.870258188839761,safe,4.968746639491932,-2.7272066990148973,0.1695346200650257,-0.06805734613571422,3,0.836106780580604,1.9035299130504255,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
SHOP,Information Technology,142145093632.0,CLEAR,0,,0,0,0,0,0,0,0,5,0,12.489066957961388,safe,51.58989596299788,-2.194125408580884,0.0005936747317130965,-0.05509566173187236,2,-3.854569713142095,5.959770114942529,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
SHW,Materials,75297849344.0,CLEAR,0,,0,0,0,0,0,0,15,4,0,1.1161953228435864,grey,3.5309682993719633,-2.495290378494155,0.2933503915947607,-0.035656100924006194,4,2.317577259095058,0.8680837535944973,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
SIBN,Health Care,670561152.0,WATCH,0,,0,0,0,0,0,36,0,5,0,1.5204286521770753,grey,5.444104002130364,-2.940024668858813,0.058783447293996434,-0.0777369336790393,2,,8.549191028126113,0,1,1,2627.964444444445,,,0,0,Watch — stress signals but neither terminal nor clearly recovering
SIDU,Communication Services,409843040.0,WATCH,0,,0,0,0,0,0,97,0,2,0,-0.2983441825680675,distress,13.308153477149725,-4.51791639992332,0.778844888380573,-0.21805132499067426,2,,3.3745736478078743,0,1,1,28.540632941829077,,,0,0,Watch — stress signals but neither terminal nor clearly recovering
SIEB,Financials,76559552.0,CLEAR,0,,0,0,0,0,0,10,0,4,0,-4.1832407759627195,distress,-0.5369328860910044,-2.5715630830612843,0.9459067815112936,-0.008009634709981154,2,-4.206459205020921,0.2009218793506289,0,0,0,,,,1,1,Clear — no material distress or manipulation signal
SIF,Industrials,127083880.0,DISTRESSED-RECOVERABLE,0,,0,0,1,0,0,18,0,7,0,2.849886448187208,safe,3.764590364307044,-2.6601641327199137,0.417797282784777,-0.009279960453437293,0,1.9426103646833013,1.5080035971223023,0,1,0,,,,0,0,Distressed but recoverable — solvent with a turnaround vector
SIG,Consumer Discretionary,3275777792.0,CLEAR,0,,0,0,0,0,0,0,0,3,0,4.396006073422389,safe,3.022318082307569,-2.5360359858223145,0.1400062571535713,-0.0658292446933306,2,-1.3876903553299493,1.6007518000847099,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
SIGA,Health Care,308413632.0,CLEAR,0,,0,0,0,0,0,0,0,2,0,16.02216654973273,safe,10.541014466947171,-4.023562552654052,0.00030714120387850683,-0.0870725132742363,2,-6.386479604189828,11.830258686094973,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
SIGI,Financials,5303840768.0,CLEAR,0,,0,0,0,0,0,10,0,3,0,0.6170577641631203,distress,0.9535156758891641,-2.971334753382963,0.3121877916044485,-0.05347838860541504,1,1.3161566317444624,0.47331851435243105,0,0,0,,,,1,0,Clear — no material distress or manipulation signal
SII,Unknown,3165842944.0,CLEAR,0,,0,0,0,0,0,0,15,2,0,3.582645009026422,safe,12.60711387134191,-1.9961744048550618,0.0225440149265491,-0.06635854608195921,2,-6.008619437315384,1.9247882876417397,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
SILA,Financials,1671043200.0,CLEAR,0,,0,0,0,0,0,10,0,2,0,-1.2135637536236057,distress,0.6588857251058006,,0.29969871538299336,-0.041947280277805345,2,4.2140606331158175,0.06522227122556179,0,0,0,,,,1,1,Clear — no material distress or manipulation signal
SILC,Unknown,217118704.0,WATCH,0,,0,0,0,0,0,36,0,1,0,8.77581925427411,safe,5.459324865572561,-2.836740286580273,0.09550104896396819,-0.06159978318780035,2,,4.150783457487798,0,1,1,267.29999999999995,,,0,0,Watch — stress signals but neither terminal nor clearly recovering
SILO,Health Care,6398190.0,AVOID,1,cash_burn,0,0,0,0,0,100,0,2,0,-1.2322150068336901,distress,-1.4193820150029426,,0.996922349415466,0.05775357696041936,2,,11.362531779514383,0,0,1,17.65698225338256,operating_cash_flow_negative; cash_runway_under_18mo; ohlson_high_default_prob; altman_deep_distress; sustained_losses_2y,,0,0,"AVOID — bankruptcy / cash-burn — pre-profit, dependent on raising more capital"
SIMO,Unknown,8771957760.0,CLEAR,0,,0,0,0,0,0,0,15,2,0,6.841906542749586,safe,15.46114536388847,-2.4753745576912203,0.029892474376221428,0.05436868221937797,4,-1.638181655858649,2.568518185807736,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
SINT,Health Care,12590312.0,AVOID,1,cash_burn,0,0,0,0,0,100,30,3,0,-105.96223960117568,distress,-45.2435653721515,-3.0179481758804143,0.9990276157283569,-0.1895449019504202,4,,1.5135279935708545,0,1,1,5.7962898144907244,operating_cash_flow_negative; cash_runway_under_18mo; ohlson_high_default_prob; altman_deep_distress; sustained_losses_2y,,0,0,"AVOID — bankruptcy / cash-burn — pre-profit, dependent on raising more capital"
SIRI,Communication Services,9092104192.0,CLEAR,0,,0,0,0,0,0,0,0,6,0,1.9122466183944127,grey,1.3248746438821473,-2.51022450715049,0.08069040727476469,-0.03992110741809416,2,3.986552567237164,0.30057486996988775,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
SITC,Financials,261849600.0,WATCH,0,,0,1,0,0,0,10,41.21097675256354,2,1,-25.32914679292979,distress,-10.812437181888079,-0.7315609298974584,0.02060060719076356,0.23403599245455467,2,-2.7520403209025965,1.5832777592530844,0,0,0,,,,1,0,"Watch — forensic earnings-quality flag (high accruals, but cash-backed / one-time — investigate, not a fraud call)"
SITE,Industrials,4654579712.0,CLEAR,0,,0,0,0,0,0,0,0,5,0,4.860900100494209,safe,4.399489756419747,-2.686154649230276,0.06395429624686216,-0.04549790156428844,3,1.1784054343939936,2.4735002912055912,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
SITM,Information Technology,16515966976.0,CLEAR,0,,0,0,0,0,0,18,0,3,0,12.234444480861557,safe,72.18091153231668,-2.6184175310167834,0.003982606926434923,-0.11933707031103044,1,,11.300267841199929,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
SJ,Information Technology,49256808.0,CLEAR,0,,0,0,0,0,0,0,0,2,0,7.5572238852571125,safe,3.797444602963866,-7.886210375133486,0.20740773587899253,-0.646966634061233,1,,3.595462605905368,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
SJM,Consumer Staples,11042367488.0,DISTRESSED-RECOVERABLE,0,,0,0,1,0,0,28,0,4,0,0.32147700999031115,distress,1.0110423717172932,-3.335097657201291,0.32577519059725957,-0.12903771440653328,2,3.50649889380531,0.8094268476621418,0,0,0,,,,0,0,Distressed but recoverable — solvent with a turnaround vector
SKIL,Information Technology,63133296.0,AVOID,1,insolvency,0,0,0,0,0,100,0,5,0,-6.312493098055236,distress,-2.0919363894099656,-3.356532202155249,0.7599109237703416,-0.15936114038992125,2,5.299079737575347,0.8830160857908848,1,0,0,,insolvent_from_accumulated_losses; ohlson_high_default_prob; altman_deep_distress; sustained_losses_2y,,0,0,AVOID — bankruptcy / insolvency — over-levered / loss-eroded operating business
SKIN,Health Care,78744984.0,DISTRESSED-RECOVERABLE,0,,0,0,1,0,0,97,0,6,0,-1.8913377953788886,distress,-0.5814795467772116,-3.047750767253406,0.7401553282451109,-0.07929912289137113,1,28.97426308842939,1.661613206281036,0,0,0,,,,0,0,Distressed but recoverable — solvent with a turnaround vector
SKK,Unknown,9819203.0,AVOID,1,cash_burn,0,0,0,0,0,100,15,1,0,-1.2990311251527933,distress,0.13098147982966374,-2.413451757402589,0.9519705677121527,-0.08351686464926732,4,,0.7357298044637567,0,1,1,17.15625,operating_cash_flow_negative; cant_service_debt_ebitda_negative; cash_runway_under_18mo; ohlson_high_default_prob; altman_deep_distress,,0,0,"AVOID — bankruptcy / cash-burn — pre-profit, dependent on raising more capital"
SKLZ,Information Technology,131571712.0,WATCH,0,,0,0,0,0,0,97,53.43377801876312,3,1,-12.145084721724938,distress,-4.989871215104501,-0.8426488792494753,0.8377797735925621,-0.004435971203627852,2,,1.1979237567165253,0,1,1,33.8641751418167,,,0,0,Watch — stress signals but neither terminal nor clearly recovering
SKT,Financials,4260745216.0,CLEAR,0,,0,0,0,0,0,10,0,4,0,-0.32486781071533205,distress,1.3901740441020067,,0.611526020718431,-0.06982816723295743,1,4.837585570788569,0.08072241958029505,0,0,0,,,,1,0,Clear — no material distress or manipulation signal
SKWD,Financials,1863359232.0,CLEAR,0,,0,0,0,0,0,10,0,5,0,0.19738277822251798,distress,0.7177965944141828,-2.226456727747884,0.4684606813975933,-0.049924131561622426,2,-0.3582750419083896,0.638038867126849,0,0,0,,,,1,0,Clear — no material distress or manipulation signal
SKY,Materials,4104413440.0,CLEAR,0,,0,0,0,0,0,0,0,6,0,7.3137738136913075,safe,7.067751976383497,-2.6407190545278265,0.010671512253007932,-0.04227862914119295,1,-1.7665262356703633,2.4777376126076662,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
SKYA,Health Care,51209824.0,AVOID,1,cash_burn,0,0,0,0,0,87,0,3,0,52.715505095633254,safe,3.5523345708094674,,0.9981145176980494,-1.9224654377517543,1,,4.021810950181969,0,0,1,7.403883705612509,operating_cash_flow_negative; cash_runway_under_18mo; ohlson_high_default_prob; sustained_losses_2y,,0,0,"AVOID — bankruptcy / cash-burn — pre-profit, dependent on raising more capital"
SKYH,Real Estate,693343232.0,WATCH,0,,0,0,0,0,0,10,0,3,0,-2.498800080015285,distress,0.3387018265691802,,0.7059088573138592,0.01679869743557629,1,,0.1405414990770818,0,1,1,106.42808219178082,,,1,0,Watch — stress signals but neither terminal nor clearly recovering
SKYQ,Utilities,8726256.0,AVOID,1,cash_burn,0,0,0,0,0,82,0,1,0,-13.870733777044755,distress,-4.108127195530902,-6.8153689749217845,0.9985134353048903,-0.386738166646968,1,,0.08780503483518998,0,1,1,0.12968802946244123,operating_cash_flow_negative; cant_service_debt_ebitda_negative; cash_runway_under_18mo; sustained_losses_2y,,0,0,"AVOID — bankruptcy / cash-burn — pre-profit, dependent on raising more capital"
SKYT,Information Technology,1720684928.0,AVOID,1,insolvency,1,0,0,0,0,64,69.66629548894363,4,1,-0.8777374085041278,distress,2.266874175701929,-0.7933481804422549,0.4940861132236903,0.2914989978120171,5,6.045113917930743,0.5962471452379483,0,1,1,9.62121107505351,operating_cash_flow_negative; cash_runway_under_18mo; altman_deep_distress,beneish_m(-0.79>-1.78); accruals_29pct; cfo/ni_-0.25; montier_c_high; receivables_spike; beneish_strong,0,0,AVOID — earnings-manipulation risk + bankruptcy (insolvency — over-levered / loss-eroded operating business)
SKYW,Industrials,3349310464.0,CLEAR,0,,0,0,0,0,0,0,0,7,0,2.0057202760304276,grey,1.7378268360919171,-2.5026278176227037,0.18070804350870573,-0.07049785365888583,2,1.715464964884974,0.654346824913289,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
SKYX,Information Technology,143897968.0,AVOID,1,insolvency,0,0,0,0,0,100,0,3,0,-16.732021513970135,distress,-4.000270628326162,-4.377322649785747,0.9956294631133424,-0.3256338772583008,2,,0.6266133214462906,1,1,1,7.270410281076925,operating_cash_flow_negative; cant_service_debt_ebitda_negative; insolvent_from_accumulated_losses; cash_runway_under_18mo; ohlson_high_default_prob; altman_deep_distress; sustained_losses_2y,,0,0,AVOID — bankruptcy / insolvency — over-levered / loss-eroded operating business
SLAB,Information Technology,7193665536.0,CLEAR,0,,0,0,0,0,0,18,0,2,0,11.343171490870468,safe,26.647640095903057,-3.047624239520606,0.007917039909405017,-0.12890495992963055,1,,4.687607363669873,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
SLAI,Unknown,15639003.0,AVOID,1,cash_burn,0,0,0,0,0,97,15,1,0,-42.440892712697014,distress,-18.853324149805395,-3.6740906573648173,0.9945627028150541,-0.11445938366858165,2,,1.7643477392953388,0,1,1,0.6327750751977422,operating_cash_flow_negative; cash_runway_under_18mo; ohlson_high_default_prob; altman_deep_distress,,0,0,"AVOID — bankruptcy / cash-burn — pre-profit, dependent on raising more capital"
SLB,Energy,82033811456.0,CLEAR,0,,0,0,0,0,0,0,15,4,0,3.2204712109003593,safe,3.2641377862588152,-2.518317321148405,0.03539954084968396,-0.058533953739294625,4,0.9164300703616838,1.3255213640377692,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
SLDP,Information Technology,661452096.0,WATCH,0,,0,0,0,0,0,36,15,3,0,11.370235641977823,safe,9.329438407583154,-2.9845591746515296,0.5339080869779473,-0.04431765599296833,2,,15.923012801428996,0,1,1,41.00401945689643,,,0,0,Watch — stress signals but neither terminal nor clearly recovering
SLE,Information Technology,5004031.0,AVOID,1,cash_burn,0,0,0,0,0,100,0,4,0,-38.779319768340606,distress,-18.55113826454821,-5.035097229207337,0.9919318972712,-0.5982727814175104,2,,4.356937799043062,0,0,1,16.180659670164918,operating_cash_flow_negative; cash_runway_under_18mo; ohlson_high_default_prob; altman_deep_distress; sustained_losses_2y,,0,0,"AVOID — bankruptcy / cash-burn — pre-profit, dependent on raising more capital"
SLG,Financials,3683044096.0,DISTRESSED-RECOVERABLE,0,,0,0,1,0,0,10,0,3,0,-0.17538547373556224,distress,0.20129994439115084,-2.5681170679434993,0.39830112653347266,-0.016687185358534563,0,19.806361896762795,0.1917188358981134,0,1,0,,,,1,0,Distressed but recoverable — solvent with a turnaround vector
SLGL,Unknown,254915936.0,CLEAR,0,,0,0,0,0,0,46,0,3,0,-19.588242144903738,distress,11.083737744353808,-3.600826598996564,0.15456960216426727,-0.1961285221173,1,,4.370604440123157,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
SLGN,Materials,3871049728.0,CLEAR,0,,0,0,0,0,0,0,0,5,0,2.3892970883489117,grey,1.8314333682084045,-2.7349552531734607,0.3177394982493507,-0.04909844430611902,2,3.3467965960150217,1.2202601362470833,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
SLM,Financials,4222596864.0,WATCH,0,,0,0,0,0,0,0,0,3,0,2.1259355565977573,grey,0.7660097987299729,,0.41597039505868866,0.038229972865374794,1,-0.4823239345420888,12.723056087798321,0,0,1,190.91814210913213,,,1,0,Watch — stress signals but neither terminal nor clearly recovering
SLMT,Unknown,43860232.0,AVOID,1,cash_burn,0,0,0,0,0,97,15,2,0,-15.074809739166815,distress,-9.67934870795618,-10.342474867879451,0.9843856559709205,-4.239103026854124,3,,3.49954454363272,0,1,1,18.167102832680726,operating_cash_flow_negative; ohlson_high_default_prob; altman_deep_distress; sustained_losses_2y,,0,0,"AVOID — bankruptcy / cash-burn — pre-profit, dependent on raising more capital"
SLND,Industrials,60182956.0,AVOID,1,insolvency,0,0,0,0,0,100,0,3,0,-2.5921848129495384,distress,-0.4429970618876927,-4.558583958666246,0.9019177971578385,-0.2963561519775606,2,,1.0980572074169637,1,0,0,,insolvent_from_accumulated_losses; ohlson_high_default_prob; altman_deep_distress; sustained_losses_2y,,0,0,AVOID — bankruptcy / insolvency — over-levered / loss-eroded operating business
